u,v,usage,pop_affected,pop_lost,score
1425700721,3933513588,109696,0,0,
3933513588,6330206093,109370,0,0,
1431135404,1431135406,109185,0,0,
4843057138,6330206093,109021,0,0,
1832906478,10130815858,108840,0,0,
1431135404,12094654789,108683,0,0,
12094654788,12094654789,108359,0,0,
1424353105,3421891105,108352,0,0,
4843057138,4843057140,108295,0,0,
3421891105,4830749589,108114,0,0,
1425480550,1428152140,107980,0,0,
3933524558,4843057140,107967,0,0,
1431041312,12094654788,107783,0,0,
4849267661,4849317167,107671,0,0,
3933522956,3933524558,107524,0,0,
4849267658,4849267661,107515,0,0,
4830749589,10060586908,107490,0,0,
1431041027,1431041312,107452,0,0,
3815265267,4849267658,107149,0,0,
3786407361,10060586908,107137,0,0,
3933522956,6243130802,107046,0,0,
1429141421,1429141430,107007,0,0,
3421891034,3786407361,106837,0,0,
1425480550,6163999708,106796,0,0,
1442701178,11955442409,106720,0,0,
6243130802,6243130804,106708,0,0,
1424350716,9958465962,106523,0,0,
1426200839,6243130804,106296,0,0,
1429141430,1429141517,106263,0,0,
3815265267,3815265270,106093,0,0,
1429141517,1429141522,105965,0,0,
4849323132,4849323133,105672,0,0,
1425480527,6163999708,105549,0,0,
4849323133,4849348147,105510,0,0,
3815265270,6330077421,105493,0,0,
4849348147,10079813113,105293,0,0,
1424480247,1832906478,105272,0,0,
1424618931,1424618937,105160,0,0,
3742418946,6330077421,104856,0,0,
1834057796,9873533390,104853,0,0,
3076671283,9873533390,104578,0,0,
6329964510,10088761093,104060,0,0,
1428104823,4832031772,103894,0,0,
10057808091,11868127501,103863,0,0,
6329964930,10088761093,103856,0,0,
1424618587,6330343684,103569,0,0,
1425716606,6330347760,103548,0,0,
3742418946,9899070610,103506,0,0,
1428104827,4832031772,103457,0,0,
1424351683,1424351811,103316,0,0,
9899070610,9899070611,103285,0,0,
3815265294,9899070611,103140,0,0,
1428104827,4832031759,102967,0,0,
11868127501,11868127503,102958,0,0,
3076671283,11868408132,102600,0,0,
11868408127,11868408132,102495,0,0,
3076671279,11868408127,102343,0,0,
3896500085,11955442409,102175,0,0,
3776107863,3815265294,102013,0,0,
3421895470,3776107863,101764,0,0,
1425700161,1425700203,101722,0,0,
1323385826,3076671279,101519,0,0,
1425700160,1425700161,101339,0,0,
1425700160,11721846410,100973,0,0,
1428254957,1428254993,100728,0,0,
1425700120,11721846410,100569,0,0,
6330347756,6330347760,100547,0,0,
1428254993,6536750244,100363,0,0,
6330347756,6475500539,100319,0,0,
1425700113,1425700120,100307,0,0,
1428255005,6536750244,100056,0,0,
1425481126,12095228112,99599,0,0,
1428255005,1428255019,99548,0,0,
1425700101,1425700113,99298,0,0,
1428212991,3942900316,99151,0,0,
1428119373,1428119381,99134,0,0,
6332123104,12095228112,99022,0,0,
1428212967,3942900316,98908,0,0,
1428213780,1428213792,98793,0,0,
9914252371,11841120054,98787,0,0,
1428212967,3942900299,98732,0,0,
11841120054,13254396042,98725,0,0,
1428119365,1428119373,98687,0,0,
1985586688,13254396042,98670,0,0,
1428213792,1428213812,98485,0,0,
4833943749,6332123104,98461,0,0,
1428119365,11400843967,98354,0,0,
3826575995,11071031943,98205,0,0,
1428255019,1428255021,98079,0,0,
1428213812,1428213814,98072,0,0,
11400820164,11400843967,97946,0,0,
1428425952,1428425968,97870,0,0,
1428213814,1429141370,97773,0,0,
1428255021,1428255040,97691,0,0,
1428425934,1428425952,97612,0,0,
1424351486,1424351683,97465,0,0,
1428255040,1428255052,97345,0,0,
1428425934,1428425941,97325,0,0,
1430552982,11846501913,97294,0,0,
6330343684,10097070595,97056,0,0,
1428255052,1428255062,96951,0,0,
4833943747,4833943749,96826,0,0,
1428425941,12531273164,96810,0,0,
6245798679,10097070595,96695,0,0,
1428255062,1428255092,96632,0,0,
12531273164,12531273171,96432,0,0,
3867217325,11849878878,96357,0,0,
1428255092,1428280216,96329,0,0,
1424618524,6245798679,96237,0,0,
1428431843,12531273171,96100,0,0,
1429141354,1429141370,95879,0,0,
1424480247,1424480261,95842,0,0,
1424618504,1424618524,95795,0,0,
1429141354,6324514837,95528,0,0,
1323385826,11868473072,95484,0,0,
11868445368,11868473072,95301,0,0,
6324514836,6324514837,95108,0,0,
11868445368,11868473070,95032,0,0,
11868445366,11868473070,94809,0,0,
1323385820,11868445366,94613,0,0,
1429419071,1430552982,94540,0,0,
4833943745,4833943747,94522,0,0,
3867217325,3867217337,94423,0,0,
1323385820,11868445364,94412,0,0,
10088651590,11868445364,94221,0,0,
1424480261,1424480306,94166,0,0,
10088651590,11868462729,94023,0,0,
1429141473,10166264951,93921,0,0,
1323385817,11868462729,93790,0,0,
1323385817,10088651577,93554,0,0,
6880494088,11071031943,93485,0,0,
3867217337,3867217342,93441,0,0,
6880494088,9612612271,93314,0,0,
1424480306,1424480327,93054,0,0,
10088651577,10088651588,93018,0,0,
4875657125,9612612271,92981,0,0,
7230774001,10088651588,92876,0,0,
1424619221,1424619234,92649,0,0,
3867217342,3867217354,92624,0,0,
1424480327,1424480350,92535,0,0,
3867217354,6877163338,92227,0,0,
1424619234,1424619237,92210,0,0,
4875657125,9612612282,92077,0,0,
4875657122,9612612282,91847,0,0,
4833943736,4833943745,91004,0,0,
4820071095,7230774001,90939,0,0,
1428104825,4832031759,90846,0,0,
6877163338,12375006846,90792,0,0,
4833943735,4833943736,90482,0,0,
1424619237,6877163327,90387,0,0,
12375006845,12375006846,90314,0,0,
3646418738,4836083426,90059,0,0,
1425481149,4833943735,89947,0,0,
4836083426,6330149177,89918,0,0,
3869425717,6877163327,89904,0,0,
11400820164,11400844015,89479,0,0,
12375006845,12375006848,89331,0,0,
11400844007,11400844015,89154,0,0,
6170029246,6330060959,89110,0,0,
1431998615,6330060959,88996,0,0,
11400843793,11400844007,88814,0,0,
1425481299,3869425717,88577,0,0,
1431998615,10097303765,88553,0,0,
11400843793,11400843998,88512,0,0,
1424350716,3840382455,88443,0,0,
1429261253,9911162242,88206,0,0,
1425481299,10091722245,88105,0,0,
3646418742,6330149177,88101,0,0,
3646418742,4733184509,87999,0,0,
1432144347,1432144392,87984,0,0,
10127605868,10127605869,87916,0,0,
1432144327,1432144347,87893,0,0,
1429261827,9911162242,87756,0,0,
4509080519,10097303765,87660,0,0,
1425319141,1425319191,87545,0,0,
1429261827,9911162241,87475,0,0,
4733184509,9179200109,86784,0,0,
4855026735,9179200109,86481,0,0,
4855026735,11715542518,86382,0,0,
1432144325,1432144327,86301,0,0,
4855026741,11715542518,86187,0,0,
3646411370,4855026741,86039,0,0,
10091722232,10091722245,85954,0,0,
1432144325,1432144356,85924,0,0,
9911162240,9911162241,85874,0,0,
1432144305,1432144356,85853,0,0,
1424618504,10100330777,85832,0,0,
1432144305,1435305323,85746,0,0,
9054502119,10079813113,85632,0,0,
1428280445,9911162240,85596,0,0,
6475576177,10100330777,85482,0,0,
9054502118,9054502119,85464,0,0,
9054489913,9054502118,85317,0,0,
1428280445,1428443417,85104,0,0,
3867205561,12375006848,84929,0,0,
1431106181,1431106187,84659,0,0,
6324514836,6330229557,83906,0,0,
4509080519,9681703229,83844,0,0,
6170029193,9681703229,83706,0,0,
1431106187,9644982853,83139,0,0,
1424395831,3842301654,83080,0,0,
1425545725,1425545745,83059,0,0,
441034783,9644982853,83042,0,0,
441034783,9644982863,82721,0,0,
1425319134,1425319141,82680,0,0,
1425545725,1425545752,82557,0,0,
1428104825,1428104918,82474,0,0,
6475576177,9186787891,82453,0,0,
1425545752,4843071529,82252,0,0,
1427203425,1428312207,82244,0,0,
9186787888,9186787891,82131,0,0,
1428280201,1428280216,82113,0,0,
1428104918,1428104928,82084,0,0,
1832757091,3437214512,81747,0,0,
1424618463,9186787888,81717,0,0,
1428104928,6473304156,81635,0,0,
1428312207,5522014417,81474,0,0,
1832757091,3896678422,81419,0,0,
1428088185,6473304156,81298,0,0,
1425700387,3896132359,81192,0,0,
3896678422,3896678427,81158,0,0,
9729730139,11840497149,81147,0,0,
9729730137,11840497149,81025,0,0,
1426552095,4843071529,81007,0,0,
3896678427,10081269115,80834,0,0,
1428088185,1428088235,80701,0,0,
1425700346,3896132359,80250,0,0,
5522014417,5522019993,80200,0,0,
1425700170,1425700346,79987,0,0,
10081269115,10081269123,79024,0,0,
6475500539,11703336314,78716,0,0,
1428213260,10058064472,78581,0,0,
7058891216,9586893185,78385,0,0,
1425716630,11703336314,78316,0,0,
1428213260,9605721381,78253,0,0,
9605721381,10058064463,77864,0,0,
9586893185,9587674857,77775,0,0,
10127605869,11882793865,77650,0,0,
1432156389,11882793865,77310,0,0,
1428213284,10058064463,77093,0,0,
1425480527,6869412358,77062,0,0,
1432156389,10127605881,76863,0,0,
1432143892,10127605881,76801,0,0,
11846683619,11868127503,76780,0,0,
1428213284,9605721383,76722,0,0,
1432143892,1432143913,76714,0,0,
6869412358,6869412362,76710,0,0,
4849289061,4849295563,76705,0,0,
1432143909,1432143913,76630,0,0,
1432143909,6330448801,76568,0,0,
6330448801,6330448802,76491,0,0,
4822718287,11846683619,76402,0,0,
1435289897,6330448802,76395,0,0,
9605721382,9605721383,76301,0,0,
9729730137,11840512788,76301,0,0,
1435289869,1435289897,76244,0,0,
4849295563,10091725321,76238,0,0,
4822718287,4822718288,76175,0,0,
9729730136,11840512788,76151,0,0,
9729730136,11840512942,76057,0,0,
9605721382,10058064468,76029,0,0,
10081269119,10081269123,76023,0,0,
9729730135,11840512942,75977,0,0,
1435289869,12206351921,75945,0,0,
1832917990,10081269119,75811,0,0,
9587674857,10051759879,75789,0,0,
1435289863,12206351921,75758,0,0,
1425480500,6869412362,75726,0,0,
1428255174,1428255189,75710,0,0,
1428213241,10058064468,75617,0,0,
1832917990,3027424400,75575,0,0,
1424396544,1424480350,75485,0,0,
1426552095,10088374722,75453,0,0,
10051759879,10051759881,75430,0,0,
1435289854,1435289863,75180,0,0,
9054489912,9054489913,75090,0,0,
10088360112,10088374722,75043,0,0,
1424396544,11868577649,75028,0,0,
9729730134,9729730135,75016,0,0,
9729730133,9729730134,74960,0,0,
9054489912,9054489915,74948,0,0,
9729730132,9729730133,74896,0,0,
1432144392,1435305426,74875,0,0,
10228068750,11868577649,74856,0,0,
1428255189,1428255223,74825,0,0,
1435289851,1435289854,74740,0,0,
1425480500,3898119742,74734,0,0,
1425481880,10088360112,74711,0,0,
10092062285,10228068750,74694,0,0,
6170029193,11865664288,74577,0,0,
9729730131,9729730132,74521,0,0,
10092062285,10092062286,74507,0,0,
9054489914,9054489915,74488,0,0,
10069886797,10092062286,74344,0,0,
1428255223,1428255241,74342,0,0,
1425481880,1426333343,74272,0,0,
4822718288,11846665279,74153,0,0,
1435305426,6329889933,74137,0,0,
4875657019,4875657122,74121,0,0,
4822694132,11846665279,74048,0,0,
1435305458,6329889933,74043,0,0,
2097601119,3898119742,74031,0,0,
1428255241,11865973316,74007,0,0,
9054502256,13676923669,73921,0,0,
4846933867,9729730131,73910,0,0,
4875657019,9461898506,73892,0,0,
4822694132,9179199398,73829,0,0,
1424396573,10069886797,73759,0,0,
1425255177,3867205561,73751,0,0,
9179199393,9179199398,73748,0,0,
1428431843,1429027967,73745,0,0,
10089515289,13676923669,73745,0,0,
9461898505,9461898506,73739,0,0,
4822694121,9179199393,73654,0,0,
2097601119,3840384024,73595,0,0,
9461898505,9884546151,73552,0,0,
1424396573,4836614911,73500,0,0,
4822693918,4822694121,73498,0,0,
3832525510,5526899723,73465,0,0,
1429141473,1429141486,73435,0,0,
4849402596,10089515289,73360,0,0,
4822693916,4822693918,73331,0,0,
4836614911,4836614923,73321,0,0,
3840384024,6876986814,73308,0,0,
6324707598,11865973316,73180,0,0,
1429141486,1429141509,73174,0,0,
1431041027,1431041307,73107,0,0,
1428088223,1428088235,73078,0,0,
4822693916,4822718267,73063,0,0,
6876986814,10094665052,73023,0,0,
3898410058,4849402596,73004,0,0,
9859804431,9884546151,72957,0,0,
1429141504,1429141509,72957,0,0,
7053420921,9859804431,72829,0,0,
1431041296,1431041307,72771,0,0,
6324707598,6324707602,72767,0,0,
3898410058,6002364549,72657,0,0,
4822718264,4822718267,72542,0,0,
7053420921,7053420934,72538,0,0,
1431041296,4836714602,72517,0,0,
4822718264,6975410203,72380,0,0,
1425545887,1425545898,72206,0,0,
10094665052,10099935410,72204,0,0,
1424619140,3832525510,72203,0,0,
1431063301,4836714602,72183,0,0,
1425385867,3840382455,71990,0,0,
1431063301,11865425557,71869,0,0,
1425545894,1425545898,71844,0,0,
1425700089,1425700101,71768,0,0,
1432256548,3942900299,71756,0,0,
1424619140,1424619147,71742,0,0,
1425385834,1425385867,71686,0,0,
11865425557,11865425560,71628,0,0,
1432143710,1435289851,71516,0,0,
1425545894,1425700219,71457,0,0,
1432143710,1432143741,71432,0,0,
1435305458,1435305474,71361,0,0,
1425700083,1425700089,71344,0,0,
1435305474,1435305487,71268,0,0,
1435305487,1435305506,71199,0,0,
1435305506,1435305516,71108,0,0,
1425319134,1425319144,71094,0,0,
1435305516,1435305535,71030,0,0,
1435305535,1435305572,70952,0,0,
1425700066,1425700083,70928,0,0,
1425385824,1425385834,70908,0,0,
1424619136,1424619147,70882,0,0,
1435305572,1435305660,70783,0,0,
1425700054,1425700066,70650,0,0,
4822693904,6975410203,70618,0,0,
4822693903,4822693904,70444,0,0,
6170051839,11865664288,70373,0,0,
6170051839,6170051843,70155,0,0,
1425319144,1425319194,70129,0,0,
6968267635,7053420934,70085,0,0,
6170029188,6170051843,70065,0,0,
1424619131,1424619136,70046,0,0,
6170029188,6170051850,69956,0,0,
6002364548,6002364549,69671,0,0,
1428104723,1508734511,69626,0,0,
4822693903,11840618867,69620,0,0,
6170051850,6170051851,69539,0,0,
4849494129,6002364548,69535,0,0,
3421895470,3815265296,69486,0,0,
4822685600,11840618867,69457,0,0,
3777736402,3815265296,69261,0,0,
6968267635,10094727247,69234,0,0,
1425319157,1425319194,69208,0,0,
6170051851,10088733621,69188,0,0,
10088733621,10088733654,69090,0,0,
6324707602,9911162245,69087,0,0,
10088733654,10088733657,69004,0,0,
1425319157,1425319176,68929,0,0,
10094727247,10094727248,68899,0,0,
6330060952,10088733657,68865,0,0,
1426200839,6243130803,68850,0,0,
3777736402,10093885060,68849,0,0,
10093885058,10093885060,68680,0,0,
1428280201,6330132144,68630,0,0,
7062157611,10094727248,68602,0,0,
6243130803,11921998957,68559,0,0,
10093885058,10093885059,68524,0,0,
4822685596,4822685600,68476,0,0,
9644982863,10097115775,68472,0,0,
9169316691,9169316693,68444,0,0,
1432143741,1432143760,68416,0,0,
7058879182,9169316693,68380,0,0,
10093879592,10093885059,68354,0,0,
7062157611,7062157613,68337,0,0,
1425319176,1425319205,68317,0,0,
7058879182,7058927285,68308,0,0,
1432143753,1432143760,68259,0,0,
7058927285,7058927286,68237,0,0,
1429027967,10657610041,68207,0,0,
1426201288,11921998957,68191,0,0,
7058879176,7058927286,68145,0,0,
4836614923,4836614924,68132,0,0,
10093879591,10093879592,68118,0,0,
7058879176,7058927289,68104,0,0,
4875714310,7062157613,68088,0,0,
1432143753,3957860450,68047,0,0,
1425480821,11400843998,68009,0,0,
1425319205,1425319223,67986,0,0,
6880070136,7058927289,67986,0,0,
9054502307,10093879591,67923,0,0,
4848897581,10097115775,67835,0,0,
4848897581,10097115774,67717,0,0,
1425700054,1425700061,67628,0,0,
9054502305,9054502307,67480,0,0,
6880070136,10538594438,67456,0,0,
1425700061,3896132342,67364,0,0,
10538594436,10538594438,67362,0,0,
4836614924,4836614931,67330,0,0,
10538594436,12096577970,67280,0,0,
1425545701,1425545745,67241,0,0,
6330060952,10095246075,67239,0,0,
441034782,10097115774,67213,0,0,
6880000048,12096577970,67173,0,0,
6330132144,6330161922,67157,0,0,
4836614931,4843105914,67147,0,0,
6330060955,10095246075,67028,0,0,
1435398885,1985586688,66924,0,0,
6330060955,10088733655,66885,0,0,
1425545701,4843071525,66854,0,0,
1435398885,13254396037,66837,0,0,
13254396034,13254396037,66696,0,0,
1428280323,6330161922,66675,0,0,
13254396032,13254396034,66636,0,0,
1428392487,10657610041,66585,0,0,
1985586672,13254396032,66584,0,0,
10088733651,10088733655,66530,0,0,
9681703280,10088733651,66413,0,0,
12231297622,12231297623,66401,0,0,
1985586672,1985586682,66367,0,0,
4843071525,10088360108,66363,0,0,
1425319223,3869434601,66343,0,0,
1985586682,10230188363,66301,0,0,
1985586659,10230188363,66242,0,0,
6880000048,11853907250,66228,0,0,
10057808075,12231297623,66212,0,0,
7192209805,9911162245,66098,0,0,
11853907248,11853907250,66053,0,0,
3909491790,11853907248,65980,0,0,
10058015628,10088360108,65913,0,0,
10057808091,10095265300,65777,0,0,
1428426094,1428426101,65747,0,0,
1428280323,1428280337,65745,0,0,
1424618922,1424618930,65526,0,0,
3896500085,4008821787,65525,0,0,
10057808098,10095265300,65418,0,0,
1432143665,3957860450,65244,0,0,
1432143665,9862623592,65156,0,0,
1424618930,4834073741,65077,0,0,
1428119370,1428119379,65056,0,0,
3957860445,9862623592,64938,0,0,
3957860445,12206323686,64815,0,0,
6170051862,9681703280,64810,0,0,
1433031205,12206323686,64714,0,0,
1428104723,1428104737,64704,0,0,
1428119366,1428119370,64513,0,0,
1424619128,1424619131,64216,0,0,
10057808085,10057808098,64104,0,0,
9591490267,10051759881,63915,0,0,
1424619049,1424619128,63878,0,0,
1428104682,1428104737,63787,0,0,
4834073741,6475433676,63678,0,0,
1425700001,3896132342,63499,0,0,
1425481149,3436454114,63429,0,0,
1428280446,7192209805,63372,0,0,
1424619049,6243172212,63071,0,0,
3265036860,4849494129,63042,0,0,
1428280446,1428280456,63000,0,0,
1428104682,4830855726,62943,0,0,
6243172201,6243172212,62587,0,0,
1424619221,2621942765,62465,0,0,
1428280456,1428280463,62253,0,0,
6243172201,6243172213,61812,0,0,
1425385824,6330167334,61678,0,0,
1424619232,2621942765,61576,0,0,
1428280463,1428280490,61554,0,0,
4846933867,11708188664,61481,0,0,
11708188657,11708188664,61403,0,0,
1425385797,6330167334,61366,0,0,
10230391113,11708188657,61320,0,0,
3265036859,3265036860,61278,0,0,
1424619232,1424619236,61222,0,0,
3815538257,10091725321,61124,0,0,
2097601112,10099935410,60986,0,0,
3815538257,3815538278,60860,0,0,
4832139047,6243172213,60793,0,0,
1424619236,4833930807,60782,0,0,
3815538264,3815538278,60601,0,0,
2621942760,4833930807,60409,0,0,
1428280490,1428280499,60391,0,0,
3815538264,3815538265,60354,0,0,
1425480821,6241167504,60331,0,0,
2097601108,2097601112,60312,0,0,
4822685578,4822685596,60269,0,0,
4822685578,10091414398,60111,0,0,
1428280499,1428443423,59979,0,0,
4822685566,10091414398,59938,0,0,
4830855724,4830855726,59871,0,0,
4822685566,4822685574,59869,0,0,
3815538259,3815538265,59809,0,0,
1428213230,1428213241,59713,0,0,
3815538259,10091725322,59536,0,0,
5522019992,5522019993,59506,0,0,
1426333343,6330083378,59470,0,0,
4822631599,4822685574,59358,0,0,
3815538313,10091725322,59316,0,0,
1424351451,1424351486,59279,0,0,
4822611924,4822631599,59237,0,0,
1433031205,1433031208,59180,0,0,
4822611883,4822611924,59119,0,0,
1433031208,6241070456,59093,0,0,
3815538313,3815538314,59089,0,0,
